Clothing ID,Age,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,text
216,39,1,1,General,Tops,Blouses,"title: Beautiful, but need to right sizing [SEP] review: This top is very feminie, i love hte pelats and flower details. it can be, however, a bit boxy, i think if you have wider hips, i might avoid. great to go with skinny pants/ejans, though. could size down, if shoulders are not too wide..."
216,39,1,28,General,Tops,Blouses,title: Fun fall tunic [SEP] review: I am curvy on bottom. i am 5ft 9 and this is very long. it's ok to wear with jeans or leggings and the longer tunics are stylish these days. however it's long enough to be a dress. i bought a large my usual size. i gave it 4 stars because it is sized bigger then a large.it is 100% cotton so maybe it will shrink a little. i am ok with it though. it is very loose and a relaxed fit. the embroidery on the neckline has pretty little beadwork all over the stitching. very cute detail. i love the patter
216,39,1,3,General,Tops,Blouses,"title: Love [SEP] review: This top is so lovely, i was worried of the color on my pale skin, but it is complementary, nice warm tones. yes, it is a tank, but i can see this as a transition piece into fall with a nice blazer, jeans, boots... the xs regular is perfect for me, length is adequate. if i were to go with petite, i might think it is too short. it is flowy, but still has shape, more than a swing top, so very flattering. the back is really cute too, definitely need a strapless for me, due to the thin straps..."
216,39,1,3,General,Tops,Blouses,"title: Really cute [SEP] review: This tunic has really cute detail. it is hard to see in online photos, but there is dark brownish beading over the embroidery. the fabric is not as soft as i would have liked, but it's still a keeper because of the two patterns, embroidery and beading. also, it is long and does run large, but i think the measurements given in the description are accurate. it is a tunic after all! i ordered an xs petite, and it will be very cute with leggings and boots."
216,39,1,3,General,Tops,Blouses,"title: Recommend if you hav hte right coloring for it [SEP] review: Love this top, the cut is nice and is similar to the previous one that was denim, love hte colors, but they looked awful on my skin tone unfortunately.

sizing is true to size, i tried on the regular size, not petite, and it was fine (my usual 0 or 2, went with 0 as tjhis top is a looser fit, 2 would be boxy). the lace part is a nice added detial, the plaid is soft flannel. color is a salmon colr, with navy, but the dominant color washed me out (i am fair). love it otherwise!"
216,39,1,15,General,Tops,Blouses,"title: Second time's the cahrm [SEP] review: I tried this one twice, in the same day, the first time, i didn't like it, the stylist in the dressing room at the time dind't etiher, but then my favorite stylist finally showed up (:-) ) and i tried it on again, but at the time, had changed pants... made all the difference. you really need hte right pants for htis, but it is gorgeous.

i bought hte black color online, i liked it better, the white has stell colored polka dots, so if you want more of a spring color, also good for you.

style: ca"
216,40,1,7,General,Tops,Blouses,"title: Beautiful cream linen/cotton crochet back top [SEP] review: This top is gorgeous and it fits much better in real life than pictured on the model. the back is made of soft cotton crochet and it curves beautifully on your lower back emphasizing your lower assets and if you have great shoulders and arms you're going to love this top because your shoulders will stand out. it's made of a light weight linen-cotton fabric. it's very soft and doesn't wrinkle as easily as most linen does, it feels soft on the skin, light-weight, and has a nice bounce to it. it's"
216,41,1,0,General,Tops,Blouses,"title: Absolutely gorgeous top [SEP] review: This top is beauitiful. gorgeous detailing with the eyelet lace, black flower appliquã©s, silver beads and tiny rose gold sequins down the front. true to size. i'm 5'2"", 130 lbs, 34b and took my usual size 4. the slits do come up a bit far on the sides like another reviewer noted but not really enough to be a problem. i didn't find it necessary to get the petite size in this top. i was going to wait until further markdown since the top is still pricey even with a 20% discount but couldn't resist"
216,42,0,0,General,Tops,Blouses,title: Inconsistent all the way around [SEP] review: I saw this blouse in the store a few weeks ago and thought it was really pretty- great colors and fun beading around the wrists & hem. went online to order the petite size and when it arrived i literally couldn't believe it was the same shirt! it was so washed out compared to the one in the store and the petite size is very short (and i'm only 5 feet tall so that's saying something!). the neckline is very wide and open- not even sure what kind of bra wouldn't show?? sadly i wasted the shipping c
216,42,1,8,General,Tops,Blouses,"title: Simply beautiful [SEP] review: I bought both versions of these tops. the print one has brown, pale pink, and cream colors. these tops look exactly like the picture. they are tts and come with a cami attached. i normally wear a medium and the size 8 is perfect and the arm holes are properly sized, not huge."
216,43,1,4,General,Tops,Blouses,title: Bohemian bliss [SEP] review: Saw this in my local retailer and thought it was stunning. i usually wear a size 8 because of my broad shoulders but ended up taking a 6 in this top. it was not tight in the arms (don't have super skinny arms) and the fabric flows nicely (not too much). the embroidery is amazing and am sure this top will be in rotation quite a bit!
216,44,1,6,General,Tops,Blouses,title: A staple top [SEP] review: I am in love with this top! it is so comfortable and lovely. it runs a touch big like most items of this brand.
216,44,0,2,General,Tops,Blouses,title: Not at all as it looks online [SEP] review: none
216,44,0,0,General,Tops,Blouses,title: Returned [SEP] review: I got the blue. it is very short. one side of the shirt i received was shorter that the other. the material feels cheap and pleats out a bit right over the bust - only flattering on small busted models.
216,44,1,0,General,Tops,Blouses,title: none [SEP] review: none
216,45,1,1,General,Tops,Blouses,"title: Almost ,but not quite... [SEP] review: I really wanted to love this top when i got it, but not so much. it fit nicely through the bust and torso, but flared out way too much, it ended up looking like a maternity top. maybe because i am more of an hourglass shape. another thing, it was very low cut, i would not have been able to wear this without a cami underneath. the fabric didn't seem to be the best quality, it also had a funny smell too it when i took it out of the package. this shirt was not worth the price. sadly, this was a mis"
216,46,0,4,General,Tops,Blouses,title: Big busts not allowed! [SEP] review: none
216,46,1,0,General,Tops,Blouses,"title: Love this shirt! [SEP] review: I bought this in both the black motif and the ivory. i got a size 2 and i would say it is true to size. the fabric is very comfortable and doesn't wrinkle easily. it does have a ""flowy"" look to it but i didn't find that it had too much fabric. i wouldn't tuck it in though. i find it looks really good with skinny jeans/pants and i love throwing a cardigan over it for cooler days. the details in the double buttons and on the back are really cute and make it more unique. i recommend the shirt."
216,46,1,0,General,Tops,Blouses,"title: Retailer amazing [SEP] review: I received this top by mail yesterday and opened it this morning. all i can say is wow. it's gorgeous. the detailing is stunning, classic retailer amazing. a true standout piece. can't wait to wear."
216,46,1,0,General,Tops,Blouses,title: So summery! [SEP] review: Light and flows so nicely. a great length--not to short or long. great with shorts. material is lovely.
216,46,1,1,General,Tops,Blouses,title: none [SEP] review: none
216,46,1,0,General,Tops,Blouses,title: none [SEP] review: none
216,47,1,2,General,Tops,Blouses,"title: none [SEP] review: Really like the style/aesthetics of the top. it is very unique, and works with a variety of pants. the only downsides are that it flares out a bit more than it appears on the model, and it arrived somewhat wrinkled. i am 5' 6"" 125 pounds and i got a size 4. looking forward to wearing this a lot in the fall."
216,48,1,0,General,Tops,Blouses,"title: Casual yet office appropriate [SEP] review: This can take you from office to casual afternoon. i got the plaid print in store. it is much nicer in person than in the picture. very cute neckline and detailing. i'd say true to size, slightly large. i wore my regular size and it fits fine without looking too large."
216,48,1,0,General,Tops,Blouses,title: Cool versatile tank [SEP] review: I really liked this tank. i purchased it in the green. i went with my regular size 2. yes it's boxy but it's a nice tank that will get lots of use this summer. i'm planning on using it on our vacation to the beach . it is thin and soft.
216,48,1,0,General,Tops,Blouses,"title: Good shirt [SEP] review: I purchased this in blue. it has a soft fabric and seems well made. i have worn it several times and think it is quite comfortable. i bought one size up due to comments on the site, but my daughter thinks i should have stuck to the size chart."
216,48,1,0,General,Tops,Blouses,title: Great top! [SEP] review: I bought this b/c it looked exactly my style and i was right! i've worn this once and it is so comfortable and the fit is great. i can see this being a shirt i wear again and again all summer. i bought the black and am thinking about buying the peachy-plaid color...
216,48,0,1,General,Tops,Blouses,"title: Super-delicate fabric [SEP] review: I wore this for a few hours, and while it i got compliments i ended up needing to return it after the seams opened up over the shoulder blades. the fabric is so fine that during the normal goings-about of my day it gave way. and no, i didn't buy too small, and the fabric didn't pull while i was driving or reaching for anything."
216,49,1,0,General,Tops,Blouses,"title: Huge, size down! [SEP] review: This is a really unique floreat top. unfortunately the petite sizes sold out so i went with an xs. this was too big?too wide in the shoulders and chest, all around actually. my other issue is that it's a heavy material. i just feel like if i was wearing it around all day, i might burn up in it. it did not feel like it was breathable. and finally, i'm 5'2""?even the xs was too long in the back. 

i could see how this could look really cool on the right person?i'm just not that person to pull it"
216,49,1,0,General,Tops,Blouses,title: Love it! [SEP] review: This shirt is wonderful! i love the styling and the print. sure to be a favorite!
216,49,0,0,General,Tops,Blouses,"title: Too big [SEP] review: Love the colors in this top. it's a shame it was so big and baggy i'm not that big a person but really made me look big and frumpy . i am 5'6"", 130#. athlete. size small was way too much material for my frame"
216,50,1,3,General,Tops,Blouses,"title: Easy, cool, awesome! [SEP] review: This is such a great piece. throw this top on with a pair of skinnies and some booties and you're dressed. it walks the line between too tight and too loose beautifully for my figure. love the contrast lining. it washes beautifully (i hang to dry). i wore it twice the first week i owned it. size s was best for me. i'm 5'4, 140lb, 34b, and generally a size 6."
216,51,1,0,General,Tops,Blouses,"title: Cool for the summer [SEP] review: Adorable fit. the lightweight madras fabric will be perfect for a hot summer day but not see-through. the slightly gathered bottom makes gives my petite frame a taller look. easy to wear, not fussy, no special bra needed."
216,51,1,0,General,Tops,Blouses,title: none [SEP] review: This tunic is a wonderfully updated look. it's cinched just a tad at the waist which gives it a great line. i paired it with a pair of citizens of humanity crop jeans. terrific look!!
216,52,1,1,General,Tops,Blouses,"title: Fall boho [SEP] review: As other reviewers have said ~ the colors are more muted but good fall colors! quality top with lining and bead detail on hem and sleeves. flowy, loose fit ~ very cute with skinny jeans and booties. i would size down if you are small chested. great boho top."
216,53,1,2,General,Tops,Blouses,title: I love it! [SEP] review: none
216,53,1,0,General,Tops,Blouses,title: Love it [SEP] review: I bought this shirt along with a matching vest and duster........love it!
216,53,1,1,General,Tops,Blouses,"title: Maybe not for petites? [SEP] review: I ordered xs petite and was pretty excited when this arrived based on the reviews. however (and maybe it's just me) the top was really, really large on me, especially around the shoulders and upper arms, so the shape was not flattering. sorry to have to return this item."
216,53,1,0,General,Tops,Blouses,title: Shrunk after first wash [SEP] review: This item states you should wash in cold water and tumble dry low heat. it shrunk after first wash in cold water and i didn&#39;t even use the dryer. do not wash. real bummer..
216,53,0,14,General,Tops,Blouses,"title: So disappointed! [SEP] review: This top is much stiffer, more baby-doll and boxier than pictured. lining is stiff too, and colors more muddy than shown. i wear boho tops all the time and this looked terrible on me (i have broad-ish shoulders and a chest). i thought it would be a fun, drapey top for transition to fall but unfortunately it's going back."
216,53,1,0,General,Tops,Blouses,"title: none [SEP] review: Cute top and perfect for those hot summer days as fabric is light, but not sheer."
216,55,1,0,General,Tops,Blouses,title: Beautiful! [SEP] review: I love this blouse! the details are beautiful and and it is so versatile! i can where it with jeans and boots or slim black pants and strappy sandals and get tons of compliments every time. one of my favorite retailer purchases ever!
216,55,1,0,General,Tops,Blouses,"title: Comfortable and beautiful to boot [SEP] review: I don't understand the low rating. the head opening in my size (2) is perfect and i don't have a small head. 
the style is both flattering on many shapes and very comfortable. the embroidery is gorgeous and the blue hue can be paired with many colors. it be worn with jeans on the weekend and also dresses up beautifully for the office if worn with a jacket and a pair of slacks. i wore it with an olive jacket and jeans last week and received compliments! 
the caveat is that it wrinkles.. a lot."
216,55,0,0,General,Tops,Blouses,"title: none [SEP] review: I fell in love with this shirt the moment i saw it!
unfortunately, when i went to put it on, there was a hole running down the seam in the back. i went to store to exchange, wore the shirt, and someone tells me i have two holes in the back of my shirt. horrified, i went home, took a look, both holes along the seam! i will be returning this, i really liked this shirt!"
216,55,1,0,General,Tops,Blouses,"title: none [SEP] review: This top is so beautiful! looks even better in person. i was hesitant because of the price, but i am so happy i bit the bullet and ordered. i am a 36c and the bust is slightly snug."
216,55,1,8,General,Tops,Blouses,title: none [SEP] review: none
216,56,1,0,General,Tops,Blouses,"title: Flattering and stylish [SEP] review: I got this top in white/rust and it is darling. the lining keeps it from being too see through. the bell sleeves add style without getting in the way thanks to the shorter length. i get many compliments each time i wear it. i am 5'1"", 103 lbs and take xs- fit was true to size."
216,56,1,0,General,Tops,Blouses,title: none [SEP] review: none
216,58,1,3,General,Tops,Blouses,"title: Beautiful blouse [SEP] review: I fell in love with this blouse the minute i saw it in the store. the colors are a little deeper than how they appear in the catalog, but the greens and browns are beautiful and will be great for fall! it fit very true to size, i usually wear 8-10, and the m fit perfect. the gold beading on the sleeves and neck are a nice extra! love this top!!"
216,58,1,0,General,Tops,Blouses,title: Flowing comfort [SEP] review: I love love this top.  it is so pretty!  i am stopped by strangers complimenting me on it. it is so flattering.  i wear a cami under it and find it perfect!  it hits at the perfect length below the waist on my jeans.  it's easy to throw on and go.  casual but dressy.  the sleeves do bell out so you may need to watch them when you eat.  i've accidentally caught them on my plate.  the shirts washes well.
216,58,1,0,General,Tops,Blouses,"title: Versatile [SEP] review: I bought this shirt in a size 10. i am a 32 4d and it fit perfect, but wanted it to fit flowy as it does on the model...so sizing up to a 12. very nice quality fabric...not sure how it will be after it's washed. looks just like the picture. i bought the ivory color."
216,59,1,2,General,Tops,Blouses,"title: Lovely embellishments [SEP] review: This tunic has nice, soft fabric and nicely done embroidery that make it stand out. it's comfortable and the fabric is very nice, but it is not flannel as advertised. the tunic is made out of a double-gauze cotton, which is a great fabric with a casual look."
216,59,1,0,General,Tops,Blouses,"title: So soft, so versatile [SEP] review: Beautiful blouse that can be dressed up or dressed down. online shows as purple, but the black mortif is be true black background with pretty floral colors. i rarely wear floral design, but this blouse make it work. the material is such a soft rayon material. love, love, love."
216,61,0,0,General,Tops,Blouses,"title: none [SEP] review: The fabric is a little stiff, the back looks unusually long compared to the front, and it fits tight across the chest. and i'm not busty so that's not a factor."
216,62,1,0,General,Tops,Blouses,"title: Gorgeous details! [SEP] review: This shirt is amazing! the soft fabric, detailed embroidery, and gorgeous little beads/sequins..all fabulous quality and make this piece worth the price. i love the length and cut of this too - not boxy, yet not too tight or fitted; just covers my bum. can be dressed up or down."
216,62,1,1,General,Tops,Blouses,"title: none [SEP] review: Very feminine! comes with a coordinating cami. i liked it so much that i'm going to order the other color, too!"
216,63,1,0,General,Tops,Blouses,title: Unique top [SEP] review: none
216,64,1,1,General,Tops,Blouses,"title: Love the sleeves! [SEP] review: I ordered this in the lavender and love the rich color! looks great with my blonde hair. the bell sleeves, which are all the rage right now, add to the feminine look. i wore it with jeans and espadrilles for a fab boho look!"
216,65,1,1,General,Tops,Blouses,"title: Blue stripe is pale! :( [SEP] review: I bought this in the blue stripe and the color is not what is shown at all! the photo shows a bright, vibrant blue and white stripe top. i got a white and very light pastel blue stripe top. so disappointed because the top doesn't have that wow look as shown in the photo. however, it goes well with blue jeans even in the lighter shade of blue.

and, the fabric is nice and cool for hot summer days. the fit is tts. i bought a 16 and if you wear an 18 this will fit also. i didn't find this too box"
216,66,0,0,General,Tops,Blouses,"title: Veille peasant top [SEP] review: I was able to get this on sale. when it arrived, it was missing half of the rhinestones. i am very surprised that this top would be sent out this way. it also was missing the little bag with extra stones. i'm reaching out and wondering if anyone else has experienced this and is there a store that sells rhinestones like the one on the blouse? any help from anyone would be appreciated. i hate to part with this, but where was quality control?"
216,69,1,0,General,Tops,Blouses,"title: Beautiful design [SEP] review: My daughter tried on this shirt in new york & loved it so i ordered it for her for christmas1 i am thrilled, & she will be thrilled! love my purchase!"
216,69,0,5,General,Tops,Blouses,"title: So sorry i had to return [SEP] review: I ordered in blue. so excited at arrival; it looked gorgeous...then i tried it on! i'm 5', 106#, 34d and my upper arms are a little muscular. i normally order 2p (sometimes 0p)...and never a problem. this top was sooo tight under the arms and at the upper arms...if i tried any movement would have probably ripped out the seams! maybe i just received a product that was mis-sized, or defective. all i can say, if you have skinny arms, you'll love it."
216,78,0,13,General,Tops,Blouses,"title: Beautiful top, but.... [SEP] review: I wanted to love this top. i wanted to love it so badly i bought it twice. the design and beading are beautiful, but the sizing is off. as another person mentioned it does run short, but that was not the issue for me. i ordered my usual size in this brand and the arm holes were too tight. because i really love it, i decided to exchange it for a larger size. i did not try it on in the store because i never wear that size, and just assumed the arm holes would be larger. sadly they were not. still"
217,20,1,0,General,Dresses,Dresses,"title: Great style, loose fit [SEP] review: I wore this dress for the first time the other day and it fit larger than i expected. it is definitely not form- fitting, however, i still love it. just note the previous description if that is the sort of fit you were looking for. as far as the length goes, i am 5'3"" and the dress covers my knees."
217,22,1,0,General,Dresses,Dresses,"title: Great dress, but not my style [SEP] review: I am sadly returning this dress, but i would recommend it! it is soft and i loved the design of the dress. very comfortable. the only reason i am returning it is due to my figure. it is a fitted dress and was a little more revealing that i would have liked."
217,26,1,0,General,Dresses,Dresses,"title: none [SEP] review: This dress is everything i hoped it would be. it is soft and comfortable, and flattering even though it's not tight fitting. true to size as well."
217,27,1,4,General,Dresses,Dresses,"title: Large in bust [SEP] review: This dress is lovely in person- light rose color and quality fabric. i'm a 32c and had to go down from my usual 2 to a 00 to get a proper fit in the bust and bodice. the full skirt leaves plenty of room to size down if necessary. this would work best on someone with a larger bust and small waist, but because of the cut i recommend trying on before buying. if you are smaller busted, the front tie can be adjusted slightly to get a better fit. the skirt portion is unlined, though, the fabric is thi"
217,27,1,3,General,Dresses,Dresses,title: none [SEP] review: I love this dress!
217,28,1,2,General,Dresses,Dresses,"title: Runs small [SEP] review: I'm 5'3 135lbs with hour-glassy figure and the medium was a too tight from the waste down (but perfect on the top - i'm a 36c). pretty dress overall and looks true to color in photo, but have to return."
217,29,1,1,General,Dresses,Dresses,"title: Pretty, but very modest [SEP] review: This dress has great details and fit well on my hourglass shape. it just felt too covered up at the arms/shoulders, though. if the sleeves had been shorter or it had been sleeveless i think it would have felt a little more modern. the waistband on the one i tried on was also twisted, so you might want to check that before you buy. 

fit is tts. a little on the short side."
217,30,0,7,General,Dresses,Dresses,"title: Sure, if you want to wear a granny nightgown... [SEP] review: none"
217,31,1,0,General,Dresses,Dresses,"title: Colorful and unique [SEP] review: I love lace dresses and this one is no exception. great construction and color. i paired the dress with a plum colored blazer and i really was pleased at how well it all went together. i'm about 5'8"" and 170 i'm normally an 8 or 10 at retailer, my 8 fits great and is not tight at all, so i'm thinking it may run a tad bit big."
217,32,0,6,General,Dresses,Dresses,title: Darling but no lining!! [SEP] review: none
217,32,0,2,General,Dresses,Dresses,"title: Sheer and no slip? [SEP] review: I'm not sure if i only received part of this dress as a mistake, but i received the chiffon shell, but there was no slip as pictured. it makes it kind of difficult to wear when the entire thing is sheer. i had high hopes, but sadly, this is being returned. the xs is out of stock now, so i can't even reorder. bummer."
217,32,1,0,General,Dresses,Dresses,title: none [SEP] review: none
217,33,1,0,General,Dresses,Dresses,"title: Yes and no [SEP] review: I like the idea of the dress, just not the fit in the bust. i'm not particularly big (32c), but it just didn't fit up there. i wish the dress had built in support because you can't really wear a bra."
217,35,1,1,General,Dresses,Dresses,"title: Comfortable easy dress [SEP] review: I needed to write a review only because i feel like the dress is getting a bad rap by other reviewers. it is a loose, flowy, swing dress. i typically wear structured fit and flare dresses, but i do love a feminine, loose, casual dress from time to time too. this totally fit the bill. it is true to size, fitted on the arms, loose and swingy everywhere else. i got the peach color and love it. the cotton slip underneath is very comfortable too. i ordered the sp and it hits just above my knees in th"
217,35,1,0,General,Dresses,Dresses,title: Very comfy dress [SEP] review: The quality and material of this dress is very nice! it's true to size and very pretty.
217,36,1,1,General,Dresses,Dresses,"title: Creativity required don't pass, especially for $50 [SEP] review: By itself, this dress is a disaster. it's semi-maternity and offers no shape at all. however, with a belt, it really becomes the sweetest sweater dress. i can't believe how flattering the dress becomes with a belt, the skirt falls perfectly , it's perfect, especially with it's rich colors.

for $50, you can't go wrong and i'm positive you need this dress. boots, heels, jacket, whatever, it goes up and down, it's perfect!"
217,36,0,2,General,Dresses,Dresses,"title: Gorgeous on the hanger but not for me [SEP] review: I was so in love with this dress when i saw it in the store but so disappointed when i put it on. i am 5'10"" with curves and usually buy a large in dresses. this dress looked like a sack on me. the top was way too big and loose making the dress a boxy cut rather than a maxi cut like i was expecting. the dress is lovely to look at on the hanger and feels good on but i don't think it flatters hourglass figures. it was the right length for me unlike many other reviewers. 
obviously, based off the"
217,36,1,0,General,Dresses,Dresses,"title: Nora swing dress [SEP] review: This dress is really beautiful. the material is soft and sways, but it is sweater-like, not flimsy. it does seem to run maybe a little large throughout, but i liked that look. not form-fitting, has more of a drape."
217,36,1,12,General,Dresses,Dresses,"title: So beautiful! [SEP] review: I'd been eyeing this dress since i first saw it in the dress catalog when it came out. when i saw it in person, it was just as beautiful as i remembered! i'm about 140 lbs and usually wear a size s or m, but i tried the s on and decided to size down to an xs, because the linen flowy fabric lays a bit wide when on the body; however, the s would have worked, too! i'd say size down if you prefer your clothes a tiny bit more fitted. the fabric is beautiful and lightweight, even though there is more"
217,36,1,0,General,Dresses,Dresses,"title: none [SEP] review: I have a long torso and wider back/thick middle in proportion to my narrow tights.  i was worried after reading other reviewers comments.  for reference i'm a 2 in pants, 26-27 in jeans, xs in retailer tops but for floreat and maeve i'm always a 6.  i ordered a size 6 and it was perfect.  with my long torso i expected this dress to fit weird but it was perfection.  in love.  i wore it with faryl robin lace up sandals"
217,37,0,0,General,Dresses,Dresses,"title: Huge [SEP] review: This is a beautiful looking dress, but definitely runs wide and long. i'm 5'4, 112llbs and my normal xs swallowed me up. if it had been available in xs petite then that probably would have worked, even though i normally never go with petites. it is a gorgeous dress, and would probably work on those ladies who are taller."
217,38,0,2,General,Dresses,Dresses,"title: Awful if you have any sort of curves! [SEP] review: I am floored by the amount of positive reviews on this dress! when i received it, it looked nothing like it does on the model. the bottom looked like dirty sand and was completely wrinkled. if you have anything above a c cup, the top looks completely unflattering. i looked so top heavy in this dress! definitely not worth the price. so disappointed."
217,38,0,1,General,Dresses,Dresses,"title: No shape [SEP] review: I wanted to love this dress, however it has no shape to it. it is also somewhat see through, so something needs to be worn under it. i feel like i received a dress that has been stretched out and returned. i'm extremely disappointed. i do not recommend."
217,38,1,0,General,Dresses,Dresses,title: none [SEP] review: none
217,39,1,0,General,Dresses,Dresses,"title: Pretty dress, lots of fabric [SEP] review: This is a very pretty dress and looks just as it's pictured.  however, there is a lot of fabric - the lower half is very full and runs very large."
217,39,1,0,General,Dresses,Dresses,"title: Statuesque for once [SEP] review: I'm glad i listened to my instincts once again regarding maeve maxidress. the stretchiness of this knit jersey fabric allows me to comfortably size down from my usual medium/large since the fabric relaxes so much as you wear it. i adore the color, pattern, slim profile and cut in arm holes. wearing this makes my short self feel statuesque and sofisticated."
217,40,1,1,General,Dresses,Dresses,title: Effortless elegance [SEP] review: Great dress with just the right amount of movement and flow everywhere. perfect to dress up for a night out or wear it casually during the day
217,40,0,1,General,Dresses,Dresses,"title: Wanted to love... [SEP] review: Really wanted to love, the top was very flattering and loved the material: very swingy and forgiving. but way to much material, i was drowning in it. sized down to x small but no go."
217,42,1,0,General,Dresses,Dresses,"title: Interesting and different [SEP] review: I ordered this dress in both colors. i'm very fair and blonde and the darker dress just swallowed me up - looked really messy on me. the lighter one.....love it. it's very flowy and not form fitting, of course, but something about the lighter color just seems less overwhelming."
217,42,0,0,General,Dresses,Dresses,title: Large and wide [SEP] review: This colors and fabric of this dress are beautiful and i really wanted to love it but from the chest to the hips there is too much fabric and it give you no shape at all. it had to go back.
217,42,1,0,General,Dresses,Dresses,title: none [SEP] review: none
217,43,1,3,General,Dresses,Dresses,"title: Runs small? [SEP] review: Beautiful dress appears well-made, but unfortunately i wasn't able to get it on! about 6 inch gap in the zipper over chest area. first time i've ever sent something back to retailer for not fitting."
217,43,0,2,General,Dresses,Dresses,"title: So very disappointed [SEP] review: I love retailer and fell in love as soon as i saw this dress online. being 5'10"" i love a quality maxi dress and this one did not disappoint. however, being 5'10"" also means the top sweater overlay hits me way short. it looks ridiculous. i also thought that this was very heavy for a maxi dress and could not imagine wearing it in 80 degree weather. unfortunately after waiting so long for it's arrival this is going back."
217,44,0,0,General,Dresses,Dresses,"title: Almost, but not quite [SEP] review: This dress had so much potential but the horizontal knit ruined it. i tried on size xxs in grey since my usual petite xxs size was not available. the fabric was a good weight and dress was well constructed. however, the wide horizontal knit made the dress bulge out at places especially in the lower body thus made me look wide and bulky. i wish they had used a cable knit pattern which will make the dress drape much more nicely and more flattering."
217,44,1,1,General,Dresses,Dresses,"title: Beautiful and unique but didn't work for me [SEP] review: Ordered the xsp (5'4"" about 118-120#, athletic build)...this was huge all over. big in the armholes, too much fabric hanging in the skirt (cream fabric) front and back, not flattering at all from the sides and as long on me as it shows on the model. i love the idea of this and for the right body type (of course) this will be beautiful. it also would not be a very versatile piece for me...the top sweater part is quite thick (lovely) and heavy. in oklahoma this would not work for very many weeks.."
217,44,1,0,General,Dresses,Dresses,title: Beautiful!! [SEP] review: This dress fits perfectly and true to size. the waist detail and flair is fun and flirty. it's probably my favorite dress i've ever bought.
217,45,1,1,General,Dresses,Dresses,"title: I love this dress [SEP] review: I just ordered this dress in blue on sale and it was such a bargain for the quality and look. it's a very comfortable dress that swings and flatters my body type, which is tall and thin. i think this dress would not work on a more busty woman's frame, but it definitely works for me. i'm 5'9 and 135 pounds and a small is plenty big (i often take a medium). i definitely recommend this dress."
217,45,0,0,General,Dresses,Dresses,"title: Not for broad shoulders [SEP] review: This was pretty to look at: nice weight, lining, colors. i tried it on and whoa. ridiculously bad. i have broad shoulders and a small waist and this accentuated the broadness of my shoulders and eliminated any hint of shape below that. the model photo looks great, so i imagine this will look great on anyone with slim shoulders and narrow hips. definitely not for me, though..."
217,45,0,0,General,Dresses,Dresses,"title: Unless you are twiggy, this is shape less [SEP] review: This dress hangs horribly. unlike the photo, the waist does not cinch. too bad. the colors are great and the quality of the material is nice. because i bought it on sale, i may try to tailor it to work, but unless you are willing to do that, its a no go. :-("
217,46,1,0,General,Dresses,Dresses,"title: Gorgeous, flattering, perfect for xl [SEP] review: I ordered the peach/ivory/tan version in size xl and i love everything about this dress. i'm size xl and a pear-shape so dresses can be hit or miss. this one is a favorite. it's so soft. the mix of colors and the sizing of the stripes/pleats is flattering. it's nice being more fitted on top & flowy through the bottom. i love this dress so much! i'm having fun pairing different combos of necklaces, vests, pins, belts & boots with it. i'll get good use out of this through spring. comfortable, pret"
217,46,0,0,General,Dresses,Dresses,title: I wish it looked like it did on the model [SEP] review: To be clear i am not built like your models but the biggest problem was the way in which it tented out from the bustline down
217,46,1,0,General,Dresses,Dresses,title: none [SEP] review: none
217,47,1,0,General,Dresses,Dresses,"title: Received lots of compliments on this dress! [SEP] review: I saw this online when it was full price and was tempted to buy it because i liked it, but did not. when i saw it on sale, definitely wanted to try it! i bought a large and it was too big in the torso area, so i returned and got a medium and it fit better and flattered my figure better. i so rarely wear a medium in anything retailer, so i would say this runs large.

i have received 6 compliments on this dress the first day i wore it! it is comfortable, love the colors and design, it is fun. very g"
217,48,1,0,General,Dresses,Dresses,"title: Beautiful, if a bit bulky [SEP] review: none"
217,48,0,1,General,Dresses,Dresses,"title: Huge like a circus tent [SEP] review: Okay i'm short, so this tent dress is seriously huge on me and not flattering. the fabric is so pretty, but this dress must be for a tall girl. no shape at all!"
217,50,1,1,General,Dresses,Dresses,"title: Beautiful and soft [SEP] review: Based on the mixed reviews about fit, i waited to purchase until i could try it on in the store and was not disappointed. i'm wondering if there are different batches of this dress? i'm 5'7 and the dress fit as in the photo. the side slits come above my knees but not too high. arm holes are a bit large so if you want more coverage this may not be for you. the material is cozy and soft. the cream color is gorgeous. size wise, it definitely looks boxy and marshmallow-like if too loose. i am usuall"
217,52,1,0,General,Dresses,Dresses,"title: Very figure flattering [SEP] review: I have been self conscious about a recent weight gain going from a size 6 to a size 10-12, but this dress makes me look & feel skinny again. i know people have suggested that vertical stripes help if you want to elongate your figure. it is true. thanks to this dress i look like my old self, and i am super comfortable wearing this all the time. you can wear this dress from day to night, you can dress this up or down. it looks great with a jean jacket and high-tops, or high-heeled booties with a n"
217,53,0,9,General,Dresses,Dresses,title: Want to love this but.... [SEP] review: none
217,55,1,0,General,Dresses,Dresses,"title: A light, airy, fun & casual ""pocket"" dress! [SEP] review: This is a casual, flattering off the shoulder float dress with pockets! perfect for sunday brunch or a casual night out. and, as other reviews stated the fabric is lightweight but you cannot see anything through it, except perhaps a glance of the outline of your legs but that is it. definitely not a reason to not buy this adorable dress!"
